question_id,expanded_sample_id,source_model,source_split,source_row_index,partition,n_claims,n_hallucinations,gold_faithful,answer_length,n_chunks
1248,case_eff5c2adbafdbc1d,Mistral-7B-Instruct-v0.3,test,1978,train,1,0,True,185,4
2278,case_f6af77c9de9f6b93,Llama-2-7b-chat-hf,test,1979,train,1,1,False,1136,4
2278,case_28fd6936818f1fff,Mistral-7B-Instruct-v0.3,test,1979,train,1,0,True,425,4
2278,case_b8e3024daac3016c,Llama-2-7b-chat-hf,test,1980,train,1,1,False,1210,4
2278,case_de9d6eb07acd14a7,Mistral-7B-Instruct-v0.3,test,1980,train,1,1,False,622,4
688,case_d0c8b5e966a43704,Llama-2-7b-chat-hf,test,1981,train,2,1,False,276,5
688,case_9ed6bff9a1eee3b0,Mistral-7B-Instruct-v0.3,test,1981,train,1,0,True,64,5
688,case_662f107c31568fc2,Llama-2-7b-chat-hf,test,1982,train,2,2,False,241,5
688,case_550966227bfd66d0,Mistral-7B-Instruct-v0.3,test,1982,train,1,1,False,135,5
2334,case_7c16d4f3d22811cf,Llama-2-7b-chat-hf,test,1983,train,3,0,True,649,1
2334,case_06a2d045fff9102a,Mistral-7B-Instruct-v0.3,test,1983,train,2,0,True,159,1
2334,case_261c9f4072d93bbc,Llama-2-7b-chat-hf,test,1984,train,2,1,False,340,1
2334,case_84f08707823c8c6a,Mistral-7B-Instruct-v0.3,test,1984,train,2,0,True,543,1
691,case_09e995e5befac4da,Llama-2-7b-chat-hf,test,1985,train,5,3,False,894,5
691,case_a99e6953ce02f3d4,Mistral-7B-Instruct-v0.3,test,1985,train,1,1,False,267,5
691,case_b1f2c252663eb38e,Llama-2-7b-chat-hf,test,1986,train,1,2,False,284,5
691,case_87fa10192418a125,Mistral-7B-Instruct-v0.3,test,1986,train,1,0,True,288,5
2009,case_84446b2572a60f78,Llama-2-7b-chat-hf,test,1987,train,2,0,True,271,5
2009,case_aea7faadb7d34fbd,Mistral-7B-Instruct-v0.3,test,1987,train,1,0,True,293,5
2009,case_9afa8b56ab3f6df6,Llama-2-7b-chat-hf,test,1988,train,2,1,False,576,5
2009,case_89dda0d5b529d567,Mistral-7B-Instruct-v0.3,test,1988,train,1,0,True,680,5
2095,case_ab5a042cde2fb37f,Llama-2-7b-chat-hf,test,1989,train,3,0,True,425,1
2095,case_bccf66675eb81d0c,Mistral-7B-Instruct-v0.3,test,1989,train,1,0,True,103,1
2095,case_85b95fbdba466d51,Llama-2-7b-chat-hf,test,1990,train,2,1,False,173,1
2095,case_376ef46e52b57d12,Mistral-7B-Instruct-v0.3,test,1990,train,1,0,True,184,1
130,case_5e40c76fb5907353,Llama-2-7b-chat-hf,test,1991,train,1,1,False,794,5
130,case_b742a33e79d7894a,Mistral-7B-Instruct-v0.3,test,1991,train,1,0,True,187,5
130,case_215296b11d4d9a21,Llama-2-7b-chat-hf,test,1992,train,1,0,True,436,5
130,case_ec26e6ff016352d1,Mistral-7B-Instruct-v0.3,test,1992,train,1,0,True,170,5
853,case_618191a64ac5d697,Llama-2-7b-chat-hf,test,1993,train,1,0,True,437,2
853,case_8a622320ccff59b4,Mistral-7B-Instruct-v0.3,test,1993,train,1,0,True,228,2
853,case_86f79223ea5f258d,Llama-2-7b-chat-hf,test,1994,train,2,1,False,438,2
853,case_4ec2092e939091ab,Mistral-7B-Instruct-v0.3,test,1994,train,1,0,True,367,2
254,case_366214b4f6dbc2b4,Llama-2-7b-chat-hf,test,1995,train,1,1,False,562,3
254,case_e7ef2614b98dd39c,Mistral-7B-Instruct-v0.3,test,1995,train,3,1,False,1045,3
1373,case_1bd9c85f475cd135,Llama-2-7b-chat-hf,test,1996,train,1,0,True,462,2
1373,case_c00d6f855b08c202,Mistral-7B-Instruct-v0.3,test,1996,train,1,0,True,158,2
1373,case_a0d89c82dc3fa94f,Llama-2-7b-chat-hf,test,1997,train,1,1,False,549,2
1373,case_d8487120e63eb104,Mistral-7B-Instruct-v0.3,test,1997,train,2,0,True,209,2
47,case_c7a0a589ecf3ce49,Llama-2-7b-chat-hf,test,1998,train,2,0,True,166,4
47,case_ba33d92ec0009997,Mistral-7B-Instruct-v0.3,test,1998,train,2,0,True,124,4
47,case_846c67c93b7970ac,Llama-2-7b-chat-hf,test,1999,train,2,1,False,402,4
47,case_9dca4b94fb0cc5a5,Mistral-7B-Instruct-v0.3,test,1999,train,2,1,False,246,4
843,case_50641b1c572d3e09,Llama-2-7b-chat-hf,test,2000,train,1,0,True,355,4
843,case_7c81963f48a379f6,Mistral-7B-Instruct-v0.3,test,2000,train,1,0,True,217,4
843,case_ac127564d4671242,Llama-2-7b-chat-hf,test,2001,train,1,1,False,565,4
843,case_4a1f5db5834a623c,Mistral-7B-Instruct-v0.3,test,2001,train,1,0,True,265,4
175,case_dee0f95556002061,Llama-2-7b-chat-hf,test,2002,train,2,0,True,296,2
175,case_142177357da954db,Mistral-7B-Instruct-v0.3,test,2002,train,1,0,True,189,2
175,case_2ec05af9de9abffe,Llama-2-7b-chat-hf,test,2003,train,3,1,False,581,2
175,case_2be5f0a5769d477d,Mistral-7B-Instruct-v0.3,test,2003,train,1,0,True,453,2
1215,case_0ac553be7ae82c18,Llama-2-7b-chat-hf,test,2004,train,1,0,True,630,1
1215,case_a3ac21fe5e57735e,Mistral-7B-Instruct-v0.3,test,2004,train,1,0,True,114,1
1215,case_50750ac7a99b3913,Llama-2-7b-chat-hf,test,2005,train,1,1,False,899,1
1215,case_6f6b23218933f5b4,Mistral-7B-Instruct-v0.3,test,2005,train,1,0,True,267,1
1500,case_2935c83f6b01f275,Llama-2-7b-chat-hf,test,2006,train,2,1,False,468,1
1500,case_2b5cb1b47915fc33,Mistral-7B-Instruct-v0.3,test,2006,train,2,0,True,123,1
1500,case_0b17eea15189f5aa,Llama-2-7b-chat-hf,test,2007,train,2,1,False,453,1
1500,case_9e7490aac2e08bf6,Mistral-7B-Instruct-v0.3,test,2007,train,3,0,True,506,1
10,case_c3c3b6602f0de63b,Llama-2-7b-chat-hf,test,2008,dev,3,1,False,746,4
10,case_75a3bee484b08f21,Mistral-7B-Instruct-v0.3,test,2008,dev,2,2,False,378,4
10,case_0b21a7a0fd8775a5,Llama-2-7b-chat-hf,test,2009,dev,1,0,True,511,4
10,case_79681e3d13922381,Mistral-7B-Instruct-v0.3,test,2009,dev,5,1,False,554,4
2091,case_4c4e023921c8b754,Llama-2-7b-chat-hf,test,2010,train,1,1,False,517,2
2091,case_561059944b8d6241,Mistral-7B-Instruct-v0.3,test,2010,train,1,0,True,265,2
2091,case_2b7ac58a07392bf3,Llama-2-7b-chat-hf,test,2011,train,2,0,True,465,2
2091,case_1c981566e1085dfc,Mistral-7B-Instruct-v0.3,test,2011,train,1,0,True,285,2
979,case_7121a9ad8d0fd1de,Llama-2-7b-chat-hf,test,2012,train,5,1,False,963,2
979,case_b0d3c29d327d601a,Mistral-7B-Instruct-v0.3,test,2012,train,2,0,True,372,2
979,case_c6b5f3e13a45e83c,Llama-2-7b-chat-hf,test,2013,train,2,1,False,915,2
979,case_33419afb89877686,Mistral-7B-Instruct-v0.3,test,2013,train,1,1,False,359,2
1557,case_9155fa113166c0ba,Llama-2-7b-chat-hf,test,2014,train,1,0,True,356,1
1557,case_c13f3ab3e7269a7d,Mistral-7B-Instruct-v0.3,test,2014,train,1,0,True,397,1
1557,case_9419a85ddb16f3a6,Llama-2-7b-chat-hf,test,2015,train,1,0,True,525,1
1557,case_112154bb43e870b9,Mistral-7B-Instruct-v0.3,test,2015,train,1,0,True,516,1
1019,case_5f3f8728d44ac2db,Llama-2-7b-chat-hf,test,2016,train,2,0,True,281,5
1019,case_e0d54c7745dad90c,Mistral-7B-Instruct-v0.3,test,2016,train,1,0,True,72,5
1019,case_7032bf19055921ab,Llama-2-7b-chat-hf,test,2017,train,1,1,False,114,5
1019,case_b9389815ca2a65b2,Mistral-7B-Instruct-v0.3,test,2017,train,1,0,True,258,5
741,case_8d14a0a403e57d8b,Llama-2-7b-chat-hf,test,2018,train,2,0,True,105,1
741,case_2ac84e1ef28c4589,Mistral-7B-Instruct-v0.3,test,2018,train,1,0,True,62,1
741,case_98aa2f9a4cd32c50,Llama-2-7b-chat-hf,test,2019,train,2,2,False,563,1
741,case_61aff0972804fea8,Mistral-7B-Instruct-v0.3,test,2019,train,2,0,True,292,1
1200,case_9a0adf1fa3f98353,Llama-2-7b-chat-hf,test,2020,train,4,1,False,352,3
1200,case_608331e4abb76c12,Mistral-7B-Instruct-v0.3,test,2020,train,1,0,True,65,3
1200,case_36062ba16d691901,Llama-2-7b-chat-hf,test,2021,train,6,0,True,917,3
1200,case_02a0988d3811d628,Mistral-7B-Instruct-v0.3,test,2021,train,3,0,True,519,3
706,case_73764e5799b9662e,Llama-2-7b-chat-hf,test,2022,train,1,0,True,321,3
706,case_abfdaac187a7e8c5,Mistral-7B-Instruct-v0.3,test,2022,train,1,0,True,114,3
706,case_f6adec4e1b7d5307,Llama-2-7b-chat-hf,test,2023,train,1,2,False,498,3
706,case_81ee5ab22cc8598b,Mistral-7B-Instruct-v0.3,test,2023,train,1,0,True,245,3
2327,case_7afbea78efec1a03,Llama-2-7b-chat-hf,test,2024,train,3,2,False,396,4
2327,case_7463e5da8b5402b4,Mistral-7B-Instruct-v0.3,test,2024,train,3,1,False,276,4
2327,case_4cb2d4d1a3d51850,Llama-2-7b-chat-hf,test,2025,train,3,1,False,428,4
2327,case_de3115eec26eaf86,Mistral-7B-Instruct-v0.3,test,2025,train,3,0,True,483,4
880,case_91e45deb9eae946d,Llama-2-7b-chat-hf,test,2026,train,1,1,False,303,4
880,case_fdda1962882dbc7a,Mistral-7B-Instruct-v0.3,test,2026,train,1,0,True,176,4
880,case_5f2328aff454181d,Llama-2-7b-chat-hf,test,2027,train,1,1,False,754,4
880,case_7bf65f0c9a39cd4d,Mistral-7B-Instruct-v0.3,test,2027,train,1,0,True,412,4
1049,case_a77e88693c643dd3,Llama-2-7b-chat-hf,test,2028,train,4,0,True,584,3
1049,case_95608f93c56e0123,Mistral-7B-Instruct-v0.3,test,2028,train,2,0,True,376,3
1049,case_7f822ed9653716c1,Llama-2-7b-chat-hf,test,2029,train,4,2,False,557,3
1049,case_30b6928514b21a26,Mistral-7B-Instruct-v0.3,test,2029,train,3,0,True,585,3
1743,case_dda3847f2598dadb,Llama-2-7b-chat-hf,test,2030,train,1,0,True,347,3
1743,case_26b946841bf0a934,Mistral-7B-Instruct-v0.3,test,2030,train,1,0,True,139,3
1743,case_27966b7d0b055f0b,Llama-2-7b-chat-hf,test,2031,train,1,0,True,173,3
1743,case_7052b13775718b89,Mistral-7B-Instruct-v0.3,test,2031,train,1,0,True,165,3
1005,case_58169e584c8ee18b,Llama-2-7b-chat-hf,test,2032,train,3,0,True,421,3
1005,case_57728ab6f5dbcaff,Mistral-7B-Instruct-v0.3,test,2032,train,2,0,True,96,3
1005,case_d1a2a6738a78c4cb,Llama-2-7b-chat-hf,test,2033,train,3,0,True,318,3
1005,case_5785d4898afa4087,Mistral-7B-Instruct-v0.3,test,2033,train,2,0,True,131,3
1712,case_166c079bd8a8e1c3,Llama-2-7b-chat-hf,test,2034,dev,1,1,False,137,4
1712,case_89f087efbf25a211,Mistral-7B-Instruct-v0.3,test,2034,dev,1,1,False,131,4
1712,case_4b8103a7b1f57265,Llama-2-7b-chat-hf,test,2035,dev,1,1,False,160,4
1712,case_bbbbe3028c161161,Mistral-7B-Instruct-v0.3,test,2035,dev,2,0,True,237,4
1091,case_0975373d911dcdd2,Llama-2-7b-chat-hf,test,2036,train,2,0,True,230,2
1091,case_8aaa80296553ad11,Mistral-7B-Instruct-v0.3,test,2036,train,1,0,True,94,2
1091,case_c1b82cab11e6eb40,Llama-2-7b-chat-hf,test,2037,train,2,0,True,305,2
1091,case_026877ed7d9fff86,Mistral-7B-Instruct-v0.3,test,2037,train,1,0,True,202,2
2129,case_a54b5c79d41eb9e6,Llama-2-7b-chat-hf,test,2038,train,2,2,False,558,4
2129,case_93e1eaa5d1eedb20,Mistral-7B-Instruct-v0.3,test,2038,train,1,0,True,151,4
2129,case_db0469fd6abeb8f5,Llama-2-7b-chat-hf,test,2039,train,1,1,False,479,4
2129,case_6636b830ae249c7e,Mistral-7B-Instruct-v0.3,test,2039,train,1,0,True,308,4
199,case_bf5d6ce38002888e,Llama-2-7b-chat-hf,test,2040,train,1,0,True,957,4
199,case_b6700fc98467d281,Mistral-7B-Instruct-v0.3,test,2040,train,1,1,False,678,4
199,case_dffc1dae6641fb57,Llama-2-7b-chat-hf,test,2041,train,1,1,False,1153,4
199,case_cca5c31031077780,Mistral-7B-Instruct-v0.3,test,2041,train,1,0,True,457,4
1598,case_216b7e45fc40046a,Llama-2-7b-chat-hf,test,2042,train,2,1,False,197,5
1598,case_0c347abbabe3cfad,Mistral-7B-Instruct-v0.3,test,2042,train,1,0,True,175,5
1598,case_13a9126157835a66,Llama-2-7b-chat-hf,test,2043,train,2,1,False,350,5
1598,case_75dac9591911efca,Mistral-7B-Instruct-v0.3,test,2043,train,1,0,True,240,5
1299,case_a43e91c722f72644,Llama-2-7b-chat-hf,test,2044,train,4,3,False,581,4
1299,case_c80d7b3da2764511,Mistral-7B-Instruct-v0.3,test,2044,train,1,0,True,74,4
1299,case_678f24b5911b9481,Llama-2-7b-chat-hf,test,2045,train,3,1,False,404,4
1299,case_e9bd1b8ee1146c13,Mistral-7B-Instruct-v0.3,test,2045,train,3,0,True,474,4
1378,case_2df6540bd2f948c4,Llama-2-7b-chat-hf,test,2046,train,2,0,True,390,1
1378,case_6b9d25632a4a8d1a,Mistral-7B-Instruct-v0.3,test,2046,train,2,1,False,199,1
1378,case_3acfbdb4ad47e3aa,Llama-2-7b-chat-hf,test,2047,train,3,1,False,497,1
1378,case_7f57c86ca66eac33,Mistral-7B-Instruct-v0.3,test,2047,train,1,0,True,515,1
2355,case_496fd9a4182dfeaf,Llama-2-7b-chat-hf,test,2048,train,5,2,False,739,5
2355,case_6120786b4abf1a45,Mistral-7B-Instruct-v0.3,test,2048,train,4,0,True,499,5
2355,case_a4000dc8cc08aaf3,Llama-2-7b-chat-hf,test,2049,train,4,0,True,813,5
2355,case_3f4674c1de07d82e,Mistral-7B-Instruct-v0.3,test,2049,train,1,0,True,160,5
1052,case_6155290c2918b874,Llama-2-7b-chat-hf,test,2050,train,2,1,False,263,2
1052,case_d542406c8196e44b,Mistral-7B-Instruct-v0.3,test,2050,train,1,0,True,150,2
1052,case_74bf72ec05b1e463,Llama-2-7b-chat-hf,test,2051,train,2,0,True,267,2
1052,case_b0b61e5d9f0f4549,Mistral-7B-Instruct-v0.3,test,2051,train,1,0,True,362,2
1710,case_99e707e889cd0f52,Llama-2-7b-chat-hf,test,2052,train,1,0,True,587,2
1710,case_598769236007893f,Mistral-7B-Instruct-v0.3,test,2052,train,2,0,True,470,2
1710,case_234c65e7d41bbbe2,Llama-2-7b-chat-hf,test,2053,train,1,2,False,566,2
1710,case_4bf54d4617cd2921,Mistral-7B-Instruct-v0.3,test,2053,train,1,2,False,465,2
449,case_9b8c797021a5a9c0,Llama-2-7b-chat-hf,test,2054,train,1,0,True,453,3
449,case_3b99672dec0eb2a9,Mistral-7B-Instruct-v0.3,test,2054,train,1,0,True,143,3
449,case_431e9e8d69734f7c,Llama-2-7b-chat-hf,test,2055,train,1,1,False,370,3
449,case_b0aa26f4bbd93a09,Mistral-7B-Instruct-v0.3,test,2055,train,1,0,True,290,3
648,case_932c0df72531dda4,Llama-2-7b-chat-hf,test,2056,train,1,0,True,74,1
648,case_b66aaf0bcefda15a,Mistral-7B-Instruct-v0.3,test,2056,train,1,0,True,91,1
648,case_30a1262a5dc5a260,Llama-2-7b-chat-hf,test,2057,train,2,0,True,423,1
648,case_fbf71ccee61292f0,Mistral-7B-Instruct-v0.3,test,2057,train,1,0,True,144,1
1330,case_5e814c2146b8edb1,Llama-2-7b-chat-hf,test,2058,train,1,0,True,107,4
1330,case_8b8c5a0baa1c6f46,Mistral-7B-Instruct-v0.3,test,2058,train,2,1,False,284,4
1330,case_be28d78cb3d51fd6,Llama-2-7b-chat-hf,test,2059,train,1,1,False,114,4
1330,case_cb9d60577f80db7f,Mistral-7B-Instruct-v0.3,test,2059,train,2,0,True,382,4
1767,case_ce85ffe28a509426,Llama-2-7b-chat-hf,test,2060,train,3,0,True,168,4
1767,case_943c770d7e7befe8,Mistral-7B-Instruct-v0.3,test,2060,train,1,0,True,64,4
1767,case_cd0e1c62f80f8013,Llama-2-7b-chat-hf,test,2061,train,2,0,True,397,4
1767,case_d4605eb15d23eaaa,Mistral-7B-Instruct-v0.3,test,2061,train,1,1,False,58,4
1645,case_eb4b020b2c92c488,Llama-2-7b-chat-hf,test,2062,dev,2,0,True,154,1
1645,case_6d453b28aa183176,Mistral-7B-Instruct-v0.3,test,2062,dev,1,0,True,97,1
1645,case_066eabf5ce314785,Llama-2-7b-chat-hf,test,2063,dev,4,0,True,565,1
1645,case_a14bebeeef30ffda,Mistral-7B-Instruct-v0.3,test,2063,dev,2,0,True,291,1
1722,case_57be7dbc4c418bf4,Llama-2-7b-chat-hf,test,2064,train,2,1,False,729,4
1722,case_a562817d546b2eba,Mistral-7B-Instruct-v0.3,test,2064,train,1,0,True,231,4
1722,case_f729c57a525eddf6,Llama-2-7b-chat-hf,test,2065,train,2,1,False,831,4
1722,case_df58cae508b1cbe5,Mistral-7B-Instruct-v0.3,test,2065,train,1,0,True,234,4
2063,case_e63212f9b0e5c142,Llama-2-7b-chat-hf,test,2066,train,1,2,False,1210,5
2063,case_2a84ce0e36d30657,Mistral-7B-Instruct-v0.3,test,2066,train,2,0,True,312,5
2063,case_116a786d7a56b30a,Llama-2-7b-chat-hf,test,2067,train,1,0,True,393,5
2063,case_3ab7c8136213efb4,Mistral-7B-Instruct-v0.3,test,2067,train,1,0,True,376,5
1339,case_ec72b35511a5d2bc,Llama-2-7b-chat-hf,test,2068,train,1,0,True,279,4
1339,case_a59ca6245a31fbd5,Mistral-7B-Instruct-v0.3,test,2068,train,1,0,True,274,4
1339,case_9e4345e7bafc0a35,Llama-2-7b-chat-hf,test,2069,train,2,1,False,685,4
1339,case_4d39c2717166c072,Mistral-7B-Instruct-v0.3,test,2069,train,1,0,True,169,4
2186,case_39416141d33bbb70,Llama-2-7b-chat-hf,test,2070,train,2,0,True,222,1
2186,case_9c33bb4c64e3dc47,Mistral-7B-Instruct-v0.3,test,2070,train,1,0,True,107,1
2186,case_9127db5f90b04b19,Llama-2-7b-chat-hf,test,2071,train,1,0,True,479,1
2186,case_4aedd720b9db2598,Mistral-7B-Instruct-v0.3,test,2071,train,1,0,True,419,1
1012,case_e6dff9de9d0dc44c,Llama-2-7b-chat-hf,test,2072,train,1,0,True,108,5
1012,case_e96fa64450723e24,Mistral-7B-Instruct-v0.3,test,2072,train,1,0,True,107,5
1012,case_d320c072734de93e,Llama-2-7b-chat-hf,test,2073,train,1,0,True,514,5
1012,case_7bb6720108da8d17,Mistral-7B-Instruct-v0.3,test,2073,train,1,0,True,189,5
661,case_c48ff82c3416d87a,Llama-2-7b-chat-hf,test,2074,train,2,0,True,149,1
661,case_f1d4999154b455d1,Mistral-7B-Instruct-v0.3,test,2074,train,1,0,True,117,1
661,case_65ce7c7e4e505b76,Llama-2-7b-chat-hf,test,2075,train,2,2,False,542,1
661,case_ee20730057c6ac29,Mistral-7B-Instruct-v0.3,test,2075,train,1,0,True,233,1
2323,case_ca60dbbd180fba7d,Llama-2-7b-chat-hf,test,2076,train,1,0,True,271,4
2323,case_b92170f13b0eca80,Mistral-7B-Instruct-v0.3,test,2076,train,1,0,True,106,4
2323,case_b1a0db51a6b7d02e,Llama-2-7b-chat-hf,test,2077,train,3,1,False,519,4
2323,case_f363c0bde4b4d10b,Mistral-7B-Instruct-v0.3,test,2077,train,1,0,True,133,4
1675,case_0d43f78191709371,Llama-2-7b-chat-hf,test,2078,train,1,1,False,156,2
1675,case_d5ca50e9997adab0,Mistral-7B-Instruct-v0.3,test,2078,train,1,1,False,211,2
1675,case_e026f02d30a7dab7,Llama-2-7b-chat-hf,test,2079,train,1,0,True,156,2
1675,case_bf7bbc1419819bfd,Mistral-7B-Instruct-v0.3,test,2079,train,1,0,True,165,2
1056,case_f3013aa6cb851d98,Llama-2-7b-chat-hf,test,2080,train,1,0,True,98,3
1056,case_d39005e98b604f29,Mistral-7B-Instruct-v0.3,test,2080,train,1,0,True,83,3
1056,case_e6f2cd21a8ce8500,Llama-2-7b-chat-hf,test,2081,train,1,0,True,311,3
1056,case_8c8f39c9c635ef8e,Mistral-7B-Instruct-v0.3,test,2081,train,1,0,True,83,3
2096,case_d8a671c41b1b3937,Llama-2-7b-chat-hf,test,2082,train,1,1,False,425,1
2096,case_8bf326cb6071bcc4,Mistral-7B-Instruct-v0.3,test,2082,train,1,0,True,130,1
2096,case_2fbef1f9227ee5e3,Llama-2-7b-chat-hf,test,2083,train,2,0,True,527,1
2096,case_a4160b2240a58beb,Mistral-7B-Instruct-v0.3,test,2083,train,1,1,False,285,1
959,case_2eee6533dda5551c,Llama-2-7b-chat-hf,test,2084,train,1,0,True,89,2
959,case_bf5b4f49a2013058,Mistral-7B-Instruct-v0.3,test,2084,train,1,0,True,40,2
959,case_f945ffffa5a80b4f,Llama-2-7b-chat-hf,test,2085,train,1,0,True,627,2
959,case_52395fa670f23e94,Mistral-7B-Instruct-v0.3,test,2085,train,1,0,True,285,2
1284,case_9f6e68d5552630bd,Llama-2-7b-chat-hf,test,2086,train,2,0,True,226,5
1284,case_ffe63fedaabb4939,Mistral-7B-Instruct-v0.3,test,2086,train,1,0,True,98,5
1284,case_ea4b25e7827a88b6,Llama-2-7b-chat-hf,test,2087,train,2,0,True,432,5
1284,case_59f8e864c854208f,Mistral-7B-Instruct-v0.3,test,2087,train,1,0,True,192,5
2039,case_917809bc49b15a39,Llama-2-7b-chat-hf,test,2088,dev,3,0,True,241,2
2039,case_1523e2ee379b7602,Mistral-7B-Instruct-v0.3,test,2088,dev,1,0,True,127,2
2039,case_d2f12ce0098db013,Llama-2-7b-chat-hf,test,2089,dev,1,0,True,442,2
2039,case_1467a51064665e8e,Mistral-7B-Instruct-v0.3,test,2089,dev,1,0,True,330,2
2132,case_30aba777a1445d96,Llama-2-7b-chat-hf,test,2090,train,1,1,False,460,4
2132,case_60d28c53a1b92009,Mistral-7B-Instruct-v0.3,test,2090,train,1,1,False,327,4
2132,case_0bad642f8b579cea,Llama-2-7b-chat-hf,test,2091,train,1,1,False,1018,4
2132,case_dfa794f4a2fa71a5,Mistral-7B-Instruct-v0.3,test,2091,train,1,2,False,355,4
309,case_54348e8662489b32,Llama-2-7b-chat-hf,test,2092,train,1,0,True,210,5
309,case_430a6bcb78f35f56,Mistral-7B-Instruct-v0.3,test,2092,train,1,0,True,93,5
309,case_763e1a08dabb491f,Llama-2-7b-chat-hf,test,2093,train,1,1,False,279,5
309,case_e2805f221f5ae5ff,Mistral-7B-Instruct-v0.3,test,2093,train,1,0,True,333,5
1851,case_1240d371d4ff4cc3,Llama-2-7b-chat-hf,test,2094,dev,2,0,True,110,2
1851,case_a374105322249e50,Mistral-7B-Instruct-v0.3,test,2094,dev,1,0,True,60,2
1851,case_de97b40c670be3aa,Llama-2-7b-chat-hf,test,2095,dev,2,1,False,181,2
1851,case_75d2fe1c7b436def,Mistral-7B-Instruct-v0.3,test,2095,dev,1,1,False,107,2
1997,case_407b1a99635a5413,Llama-2-7b-chat-hf,test,2096,train,5,0,True,655,3
1997,case_b75f616ad2facff3,Mistral-7B-Instruct-v0.3,test,2096,train,2,0,True,251,3
1997,case_055988a516dde27a,Llama-2-7b-chat-hf,test,2097,train,2,0,True,745,3
1997,case_6b6c4626fb69f4e8,Mistral-7B-Instruct-v0.3,test,2097,train,2,0,True,389,3
1774,case_ad1f09fe086419fd,Llama-2-7b-chat-hf,test,2098,train,1,1,False,410,1
1774,case_4fd82d663c782983,Mistral-7B-Instruct-v0.3,test,2098,train,1,0,True,224,1
1774,case_b3bcb7eadefa4473,Llama-2-7b-chat-hf,test,2099,train,1,1,False,629,1
1774,case_9ae77f7335212de8,Mistral-7B-Instruct-v0.3,test,2099,train,1,0,True,308,1
1212,case_a04c4e10ddb93fb0,Llama-2-7b-chat-hf,test,2100,train,3,1,False,302,4
1212,case_b4d3a60f4f080f6b,Mistral-7B-Instruct-v0.3,test,2100,train,3,0,True,165,4
1212,case_ccb4d17de2049f74,Llama-2-7b-chat-hf,test,2101,train,3,1,False,450,4
1212,case_95c302f6a649c86c,Mistral-7B-Instruct-v0.3,test,2101,train,3,0,True,236,4
249,case_1cdee52856da41ed,Llama-2-7b-chat-hf,test,2102,train,4,2,False,1233,1
249,case_c1ae6aba3f3e8a85,Mistral-7B-Instruct-v0.3,test,2102,train,1,1,False,434,1
249,case_dd163d6a32b4c1ff,Llama-2-7b-chat-hf,test,2103,train,2,1,False,1298,1
249,case_98881f73a497e1da,Mistral-7B-Instruct-v0.3,test,2103,train,2,1,False,705,1
1674,case_681be72fb5f12d59,Llama-2-7b-chat-hf,test,2104,train,2,0,True,386,5
1674,case_0a5762e44f53e34a,Mistral-7B-Instruct-v0.3,test,2104,train,1,0,True,192,5
1674,case_72bb23c07e4f47cc,Llama-2-7b-chat-hf,test,2105,train,1,1,False,1649,5
1674,case_12bdf014d3f79118,Mistral-7B-Instruct-v0.3,test,2105,train,1,0,True,339,5
1849,case_48bcdc62112910a8,Llama-2-7b-chat-hf,test,2106,train,1,0,True,1901,3
1849,case_c5e79c22f4bfea09,Mistral-7B-Instruct-v0.3,test,2106,train,1,0,True,1231,3
1849,case_9371c77a751cd297,Llama-2-7b-chat-hf,test,2107,train,2,1,False,1738,3
1849,case_ce955efaa22d6f8b,Mistral-7B-Instruct-v0.3,test,2107,train,1,1,False,888,3
1294,case_da5122c22380995b,Llama-2-7b-chat-hf,test,2108,train,2,0,True,192,4
1294,case_0bf48897a68acbab,Mistral-7B-Instruct-v0.3,test,2108,train,1,0,True,146,4
1294,case_26131d21fd504378,Llama-2-7b-chat-hf,test,2109,train,3,1,False,451,4
1294,case_bfe95f440310d2c7,Mistral-7B-Instruct-v0.3,test,2109,train,2,0,True,385,4
1525,case_f890e64ad8bcefab,Llama-2-7b-chat-hf,test,2110,train,2,0,True,141,3
1525,case_2345bda1a474aacf,Mistral-7B-Instruct-v0.3,test,2110,train,1,0,True,95,3
1525,case_d40fc93f011f983a,Llama-2-7b-chat-hf,test,2111,train,3,1,False,442,3
1525,case_0ccf91f67cd99ee2,Mistral-7B-Instruct-v0.3,test,2111,train,2,0,True,220,3
2161,case_d3e6f7bd86270c49,Llama-2-7b-chat-hf,test,2112,train,2,4,False,384,2
2161,case_e34f72b1a1ef6d21,Mistral-7B-Instruct-v0.3,test,2112,train,1,0,True,141,2
2161,case_30f9043528b258c2,Llama-2-7b-chat-hf,test,2113,train,2,0,True,266,2
2161,case_b40cdc67dbb75941,Mistral-7B-Instruct-v0.3,test,2113,train,2,0,True,234,2
1210,case_ab33e721ae9039b0,Llama-2-7b-chat-hf,test,2114,train,3,0,True,164,3
1210,case_a19ffe3fc1a8d757,Mistral-7B-Instruct-v0.3,test,2114,train,1,0,True,144,3
1210,case_4f4cd931fae7c314,Llama-2-7b-chat-hf,test,2115,train,9,1,False,512,3
1210,case_d98d9ecddb7e2fc0,Mistral-7B-Instruct-v0.3,test,2115,train,2,0,True,473,3
171,case_609851e28004801a,Llama-2-7b-chat-hf,test,2116,train,2,0,True,314,3
171,case_51fc9176f35a9186,Mistral-7B-Instruct-v0.3,test,2116,train,1,0,True,197,3
171,case_3ac11a4944f19ac4,Llama-2-7b-chat-hf,test,2117,train,3,1,False,209,3
